Nombre,Macro,Contact Reason 
[EMAIL] - OTHERS: ¿Hay sistema de referencia? (Invitar a amigos),"Hola, XXXXX Esperamos que te encuentres muy bien. Gracias por tu interés en Nu, un movimiento a favor de las personas que busca liberar a los colombianos de la burocracia y complejidad del sistema financiero. Por ahora, puedes invitar a tu familia y amigos a registrarse en la lista de espera en nuestro sitio web: nu.com.co, pero en el futuro tendremos el sistema de referencias en nuestra aplicación (""Invitar a amigos"") para que puedas invitar a todos desde allí.
Te invitamos a ver a nuestros Xpeers Online, explicándote un poco más sobre ¿Cómo y por qué invitar a alguien a Nu?, y también a seguirnos en nuestras redes sociales o en nuestro blog (https://blog.nu.com.co/).
Cualquier duda o inquietud que tengas, no dudes en comunicarte con nosotros a través de ayuda@nu.com.co.
Un abrazo,
Equipo Nu",MGM - Invitar amigos/ Referidos
[EMAIL] - [ACQ] - MGM ¿Habrá beneficios por referir amigos o familiares?,"Hola XXXXX, Gracias por ponerte en contacto con nosotros. ¡Nos encanta que quieras compartir la experiencia Nu, con tus amigos y familiares! Actualmente, estamos trabajando en nuevas y emocionantes formas de recompensar a nuestros usuarios por sus recomendaciones. Estamos seguros de que te encantarán las nuevas opciones que estamos preparando. Te mantendremos informado sobre cualquier novedad. Mientras tanto, puedes seguir invitando a tus amigos y familiares a través de WhatsApp, código QR o correo electrónico. ¡Agradecemos tu entusiasmo por ser parte de la comunidad Nu! Un abrazo. Equipo Nu Colombia. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[EMAIL] - [ACQ] - MGM ¿Qué pasó con mis medallas?,"Hola, XXXXX. Gracias por ponerte en contacto con nosotros. Actualmente, estamos trabajando arduamente para brindarte una mejor experiencia en la sección de “invitar amigos"". Como parte de estos esfuerzos, hemos decidido retirar las medallas, ya que nos encontramos renovando y mejorando la manera en la que puedes referir a tus amigos y familiares a disfrutar de nuestros productos. Apreciamos tu comprensión y paciencia mientras continuamos trabajando en estas mejoras. Si tienes alguna otra pregunta o necesitas ayuda con algo más, no dudes en decírnoslo. ¡Estamos aquí para ayudarte! ¡Gracias por ser parte de nuestra comunidad! Un abrazo, Equipo Nu En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[EMAIL] - [ACQ] - MGM: Intenté invitar a mis amigos y no funcionó.,"¡Hola Laura! Muchas gracias por contactar a Nu Colombia. Te recomendamos que ingreses nuevamente a la aplicación y lo realices directamente desde el botón “invitar amigos”. Si ves que el problema persiste, por favor envíanos una captura de pantalla del error que le aparece a tu amigo para darle una pronta solución. Saludos, Equipo Nu.",MGM - Invitar amigos/ Referidos
[EMAIL] - [ACQ] - MGM: ¿Cómo puedo invitar a alguien a Nu?,"Hola XXXXX, Muchas gracias por contactarte con Nu. Esperamos estés bien. En la pantalla principal de la app da clic al botón de “invitar amigos” que se encuentran situado en la parte superior izquierda, después selecciona en qué canal quieres compartir el enlace de tu invitación. Recuerda, solo de esta forma es más probable que las personas que invites obtengan sus productos con Nu. Cualquier duda o inquietud que tengas, no dudes en comunicarte con nosotros a través de oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cuántas personas puedo invitar para recibir el beneficio?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Gracias por contactarte con nosotros, nos emociona saber que eres parte de esta campaña. Podrás disfrutar de este beneficio con la primera persona que invites. Ten en cuenta que lo recibirás una vez que tu amigo o familiar complete con éxito su proceso de registro y active un producto NU. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cuántas personas puedo invitar para recibir el beneficio?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Gracias por contactarte con nosotros, nos emociona saber que eres parte de esta campaña. Podrás disfrutar de este beneficio con la primera persona que invites. Ten en cuenta que lo recibirás una vez que tu amigo o familiar complete con éxito su proceso de registro y active un producto NU. Un abrazo, Equipo Nu.",MGM - Invitar amigos/ Referidos
[ACQ] - ¿Para qué son estos botones? (Panel de destacados) / ¿Ya hice las misiones por qué no se remueven?,"Me alegra poder ayudarte a descubrir todo lo que la app Nu puede ofrecerte. Hemos creado esta panel de acciones para que conozcas más sobre los beneficios y/o productos que tenemos para ti. No te preocupes, porque incluso después de completarlas, seguirán ahí para que las consultes cuando quieras, sin afectar el funcionamiento de tus productos.",Pantalla principal de la App (visual de botones y widgets)
[ACQ] - ¿Por qué mi amigo/familiar no tiene estas opciones? (Panel de destacados),"Te cuento que hemos diseñado estas acciones según tus necesidades financieras, es por esto que al compararlo con algún familiar y/o amigo pueden ser diferentes. Pero, no te preocupes, en Nu trabajamos continuamente para poder seguir ofreciendo alternativas financieras.",Pantalla principal de la App (visual de botones y widgets)
[ACQ] - Problemas registro: ¿Cómo puedo actualizar la App de Nu?,"Mantener tu App de Nu actualizada, te permitirá tener una mejor experiencia y navegar sin líos en ella. Para actualizarla solo debes seguir estas sencillas recomendaciones: 1. Revisa en tu tienda de aplicaciones Google Play Store o App Store, si tu App de Nu está solicitando ser actualizada, de ser así actualízala. 2. Si tu tienda de aplicaciones no te muestra actualizaciones pendientes, pero nuestra aplicación te está solicitando que la actualices, te pedimos por favor que la desinstales y la vuelvas a instalar, de esta forma la App traerá la última versión. ¡Y listo!, podrás navegar en tu App y disfrutar de todas sus funcionalidades. Ten en cuenta que si desinstalas el App, será necesario que autorices nuevamente tu dispositivo actual, en la configuración de seguridad de la App Nu.",Pantalla principal de la App (visual de botones y widgets)
[ACQ] - Problemas registro: : No puedo descargar la App de Nu en la tienda de aplicaciones,"Antes de descargar la App de Nu es importante tener en cuenta las siguientes recomendaciones: 1. Siempre descarga la App desde tiendas de aplicaciones oficiales. La aplicación únicamente está disponible en App Store y Google Play Store. 2. Puedes descargar la App en otros dispositivos electrónicos como tablets o iPads. 3. Asegúrate de tener espacio suficiente en tu dispositivo antes de descargar la App. 4. Ten actualizado el sistema operativo de tu dispositivo, dado que la App requiere de una versión mínima del sistema operativo compatible para poder ser instalada, estas versiones son: → Android 5 (API 21) → iOS 12.0 Nuestra App no esta disponible para dispositivo HarmonyOS por ende no es posible descargar la app para estos dispositivos. Importante: Para Nu la seguridad de tu información lo es todo, por esta razón te invitamos a siempre descargar la App Nu, desde las tiendas oficiales que aquí te compartimos. De esta forma puedes proteger tus datos, mantener el control de tus finanzas y además podemos garantizar el soporte necesario para que tu aplicación funcioné de forma óptima.",Pantalla principal de la App (visual de botones y widgets)
[ACQ] - Tratamiento de datos: Cliente tiene problemas con la pantalla de política de tratamiento de datos 2024,"Gracias por reportarme lo que está sucediendo con este proceso, luego de verificar tu caso, te confirmo que, lo reporte con nuestro equipo especializado para ayudarte lo más pronto posible y así, brindarte el mejor servicio. Cualquier novedad sobre tu caso,",Pantalla principal de la App (visual de botones y widgets)
[EMAIL] - ACQ-Recepción de evidencias del problema en la App (Unicamente para contactos relacionados con ACQ),"Hola, XXXXX, Muchas gracias por contactar a Nu. Esperamos que te encuentres muy bien. Muchas gracias por dejarnos saber la situación. Ya compartimos la información con el equipo responsable, el cual está trabajando para brindarte solución lo más pronto posible. Te mantendremos informado ante cualquier novedad. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Recuerda que puedes visitar nuestro blog en el siguiente enlace, para enterarte de todas nuestras novedades. Un abrazo, Equipo Nu.",Pantalla principal de la App (visual de botones y widgets)
[EMAIL] - [ACQ] - Soporte en la App: ¿Cómo puedo actualizar la App de Nu?,"Hola, XXXXX. Gracias por contactar a Nu. ¡Esperamos que estés muy bien! Mantener tu App de Nu actualizada te permitirá tener una mejor experiencia en ella y navegar sin líos. Para actualizarla solo debes seguir estas sencillas recomendaciones: 1) Valida en tu tienda de aplicaciones Google Play Store o App Store, si tu App de Nu está solicitando ser actualizada, de ser así actualízala. 2) Si tu tienda de aplicaciones no te muestra actualizaciones pendientes, pero la aplicación te está solicitando que la actualices, te pedimos por favor que la desinstales y la vuelvas a instalar, de esta forma la App traerá la última versión. 3) ¡Y listo!, abre nuevamente tu App e inicia sesión. Esperamos que esta información sea útil para ti y logres acceder a tu App. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Recuerda que puedes visitar nuestro blog en el siguiente enlace, para enterarte de todas nuestras novedades. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: • 0 a 6: ""No nos recomendarías"" • 7 a 8: ""Quizá nos recomendarías"" • 9 a 10: ""Nos recomendarías totalmente"" ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Pantalla principal de la App (visual de botones y widgets)
